policy_tenure,age_of_car,age_of_policyholder,area_cluster,population_density,make,segment,model,fuel_type,max_torque,max_power,engine_type,airbags,is_esc,is_adjustable_steering,is_tpms,is_parking_sensors,is_parking_camera,rear_brakes_type,displacement,cylinder,transmission_type,gear_box,steering_type,turning_radius,length,width,height,gross_weight,is_front_fog_lights,is_rear_window_wiper,is_rear_window_washer,is_rear_window_defogger,is_brake_assist,is_power_door_locks,is_central_locking,is_power_steering,is_driver_seat_height_adjustable,is_day_night_rear_view_mirror,is_ecw,is_speed_alert,ncap_rating,is_claim
0.858587474551404,0.01,0.442307692307692,17,34738,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1.0436210194794,0.09,0.365384615384615,4,5410,1,2,8,2,0,6,1,6,1,1,0,1,1,1,1197,4,0,5,0,4.85,3990,1745,1500,1410,1,1,1,1,1,1,1,1,1,1,1,1,0,0
0.111098789339311,0.02,0.423076923076923,1,73430,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.074149130195053,0.02,0.375,17,34738,1,2,7,2,0,6,8,2,0,1,0,1,0,1,1197,4,1,5,0,4.8,3845,1735,1530,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,0
0.8209414062587294,0.0605276724500639,0.3049265173806372,5,7788,1,2,7,2,0,6,8,2,0,1,0,1,0,1,1197,4,1,5,0,4.8,3845,1735,1530,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,1
0.7683405834007447,0.04,0.622212558404502,11,27003,3,4,5,1,4,0,3,6,1,1,1,1,1,0,1493,4,0,6,2,5.2,4300,1790,1635,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,1
1.01784839417157,0.09,0.432692307692308,0,4990,1,2,7,2,0,6,8,2,0,1,0,1,0,1,1197,4,1,5,0,4.8,3845,1735,1530,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,0
0.1225619292704864,0.0391096842500189,0.6311910932693041,11,27003,3,4,5,1,4,0,3,6,1,1,1,1,1,0,1493,4,0,6,2,5.2,4300,1790,1635,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,1
0.8417610624122647,0.0436471641359022,0.5087386624673316,11,27003,1,2,7,2,0,6,8,2,0,1,0,1,0,1,1197,4,1,5,0,4.8,3845,1735,1530,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,1
0.032856985232314,0.01,0.442307692307692,17,34738,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1.00031148293524,0.03,0.586538461538462,20,8794,4,2,6,1,3,7,4,2,0,1,0,1,0,1,1497,4,1,5,0,5.0,3990,1755,1523,1490,0,0,0,0,0,1,1,1,0,0,1,1,5,0
0.351942577633604,0.0130521653369735,0.406684869194017,15,4076,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1.18813807180329,0.02,0.548076923076923,20,8794,2,0,4,2,8,5,0,2,0,0,0,0,1,1,999,3,0,5,0,5.0,3731,1579,1490,1155,0,0,0,0,0,1,1,1,0,1,1,1,2,0
0.8566389480097486,0.0853255611560828,0.4289713696754163,20,8794,1,2,7,2,0,6,8,2,0,1,0,1,0,1,1197,4,1,5,0,4.8,3845,1735,1530,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,1
0.648476092154843,0.18,0.307692307692308,20,8794,3,4,5,1,4,0,3,6,1,1,1,1,1,0,1493,4,0,6,2,5.2,4300,1790,1635,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,0
0.11261740370909,0.0,0.355769230769231,19,6112,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1.109589921912175,0.0717977562163355,0.5637964588098574,5,7788,5,3,10,1,2,8,10,2,0,1,0,1,1,1,1498,4,1,5,0,4.9,3995,1695,1501,1051,1,0,0,1,0,1,1,1,1,1,1,1,4,1
0.076718313965718,0.01,0.644230769230769,6,290,1,2,7,2,0,6,8,2,0,1,0,1,0,1,1197,4,1,5,0,4.8,3845,1735,1530,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,0
0.6717648363533071,0.04,0.6239062931355168,11,27003,3,4,5,1,4,0,3,6,1,1,1,1,1,0,1493,4,0,6,2,5.2,4300,1790,1635,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,1
1.1826599918271925,0.068937002536087,0.4451470397897127,20,8794,3,3,5,1,3,0,3,5,0,1,0,1,0,0,1493,4,0,5,1,5.178740050721741,4267,1786,1623,1695,0,0,0,0,0,1,1,1,0,0,1,1,3,1
1.24798741182406,0.1,0.557692307692308,17,34738,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.021479334331467,0.09,0.490384615384615,18,13051,1,5,1,0,7,4,7,1,0,0,0,1,0,1,1196,4,1,5,1,4.5,3675,1475,1825,1510,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.084578634874883,0.13,0.644230769230769,17,34738,1,2,7,2,0,6,8,2,0,1,0,1,0,1,1197,4,1,5,0,4.8,3845,1735,1530,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,0
0.054956538188443,0.01,0.461538461538462,15,4076,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.290088726230328,0.06,0.326923076923077,11,27003,3,4,5,1,4,0,3,6,1,1,1,1,1,0,1493,4,0,6,2,5.2,4300,1790,1635,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,0
0.922255757310139,0.09,0.288461538461538,20,8794,1,2,7,2,0,6,8,2,0,1,0,1,0,1,1197,4,1,5,0,4.8,3845,1735,1530,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,0
0.034179961794877,0.01,0.461538461538462,20,8794,3,4,5,1,4,0,3,6,1,1,1,1,1,0,1493,4,0,6,2,5.2,4300,1790,1635,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,0
0.6532341670620792,0.0169442535214353,0.4070490790934847,15,4076,1,0,6,0,5,2,8,2,0,0,0,1,0,1,936,3,1,5,2,4.669442535214354,3590,1587,1613,1292,0,0,0,0,0,0,0,1,0,0,0,1,1,1
0.562013100388063,0.13,0.384615384615385,4,5410,1,2,8,2,0,6,1,6,1,1,0,1,1,1,1197,4,0,5,0,4.85,3990,1745,1500,1410,1,1,1,1,1,1,1,1,1,1,1,1,0,0
0.681348000598089,0.07,0.298076923076923,11,27003,1,2,7,2,0,6,8,2,0,1,0,1,0,1,1197,4,1,5,0,4.8,3845,1735,1530,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,0
0.900474932378861,0.08,0.461538461538462,4,5410,1,2,7,2,0,6,8,2,0,1,0,1,0,1,1197,4,1,5,0,4.8,3845,1735,1530,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,1
1.0216310090160934,0.0140705108872854,0.4376694973252056,20,8794,2,2,6,1,1,6,5,2,0,1,0,1,0,1,1391,4,1,5,0,4.929647445563573,3938,1747,1525,1435,0,0,0,0,0,1,1,1,0,0,1,1,3,1
1.04834764508133,0.12,0.673076923076923,20,8794,1,2,7,2,0,6,8,2,0,1,0,1,0,1,1197,4,1,5,0,4.8,3845,1735,1530,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,0
0.448789411496936,0.05,0.644230769230769,16,21622,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.53613612978673,0.02,0.538461538461538,19,6112,2,0,4,2,8,5,0,2,0,0,0,0,1,1,999,3,0,5,0,5.0,3731,1579,1490,1155,0,0,0,0,0,1,1,1,0,1,1,1,2,0
1.23369150580143,0.1,0.625,20,8794,1,2,7,2,0,6,8,2,0,1,0,1,0,1,1197,4,1,5,0,4.8,3845,1735,1530,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,0
1.0697893822887938,0.0574568395680768,0.3943967708920126,20,8794,1,2,7,2,0,6,8,2,0,1,0,1,0,1,1197,4,1,5,0,4.8,3845,1735,1530,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,1
1.09959833639156,0.07,0.403846153846154,20,8794,5,3,10,1,2,8,10,2,0,1,0,1,1,1,1498,4,1,5,0,4.9,3995,1695,1501,1051,1,0,0,1,0,1,1,1,1,1,1,1,4,1
1.03939156438866,0.04,0.730769230769231,19,6112,3,4,5,1,4,0,3,6,1,1,1,1,1,0,1493,4,0,6,2,5.2,4300,1790,1635,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,0
0.901733104266867,0.02,0.567307692307692,18,13051,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.880467092223551,0.09,0.538461538461538,20,8794,2,0,4,2,8,5,0,2,0,0,0,0,1,1,999,3,0,5,0,5.0,3731,1579,1490,1155,0,0,0,0,0,1,1,1,0,1,1,1,2,0
0.785702204937953,0.0252517718462162,0.4434230915127017,1,73430,1,0,0,0,4,1,5,2,0,0,0,1,0,0,841,3,0,5,2,4.639388288846622,3501,1533,1485,1220,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0.7105881592283536,0.000648544940482,0.3701239822573685,11,27003,1,2,7,1,0,5,1,6,1,1,0,1,1,0,1200,4,0,5,0,4.854539814583374,3994,1745,1501,1414,1,1,1,1,1,1,1,1,1,0,1,1,0,1
0.336964690409819,0.0,0.317307692307692,17,34738,5,3,10,1,2,8,10,2,0,1,0,1,1,1,1498,4,1,5,0,4.9,3995,1695,1501,1051,1,0,0,1,0,1,1,1,1,1,1,1,4,0
0.820192494119029,0.04,0.557692307692308,17,34738,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.5690885446494295,0.034039152170017,0.4718722409225513,1,73430,1,0,2,0,2,3,6,2,0,0,0,1,0,1,957,3,1,5,1,4.680783043400341,3606,1603,1497,1245,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0.6982002966315564,0.0383560023272171,0.3779634641491215,20,8794,1,0,4,0,5,2,7,2,0,0,0,1,0,1,891,3,1,5,2,4.647260003878695,3544,1564,1569,1258,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0.009664822916624,0.0,0.346153846153846,15,4076,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.091085065218287,0.1,0.336538461538461,20,8794,5,3,10,1,2,8,10,2,0,1,0,1,1,1,1498,4,1,5,0,4.9,3995,1695,1501,1051,1,0,0,1,0,1,1,1,1,1,1,1,4,0
0.8209091722457331,0.0590245265906589,0.5076669103351162,11,27003,1,1,8,0,4,3,8,2,0,0,0,1,0,1,1057,3,1,5,1,4.7300188666082,3712,1654,1631,1338,0,0,0,0,0,1,1,1,0,0,1,1,2,1
0.598877633575794,0.12,0.480769230769231,20,8794,1,2,7,2,0,6,8,2,0,1,0,1,0,1,1197,4,1,5,0,4.8,3845,1735,1530,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,0
1.06675717982695,0.18,0.480769230769231,17,34738,3,4,5,1,4,0,3,6,1,1,1,1,1,0,1493,4,0,6,2,5.2,4300,1790,1635,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,0
0.0902343296506391,0.0154303726133319,0.3867551243230789,17,34738,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1.11399067959026,0.09,0.528846153846154,20,8794,1,1,9,0,6,3,9,2,0,0,0,1,0,1,998,3,1,5,2,4.7,3655,1620,1675,1340,0,0,0,0,0,1,1,1,0,0,1,1,2,0
0.1688296560743165,0.1006678458046249,0.4411175400562155,11,27003,1,0,2,1,7,4,1,2,0,0,0,0,0,1,941,3,0,5,0,4.887622416584643,3650,1561,1485,1163,0,0,0,0,0,0,0,1,0,0,0,1,1,1
0.3059369875869879,0.071186125479977,0.4686494981328312,20,8794,1,2,7,2,0,6,3,4,0,1,0,1,0,1,1197,4,0,5,0,4.831279033872738,3935,1741,1511,1381,1,0,0,0,1,1,1,1,1,1,1,1,0,1
0.7840172352067492,0.0187781572691582,0.5502412056303907,11,27003,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0.8322946695940525,0.0458104066137545,0.3628600018169657,15,4076,2,0,4,2,8,5,0,2,0,0,0,0,1,1,999,3,0,5,0,5.0,3731,1579,1490,1155,0,0,0,0,0,1,1,1,0,1,1,1,2,1
0.267134058837384,0.06,0.403846153846154,20,8794,3,4,5,1,4,0,3,6,1,1,1,1,1,0,1493,4,0,6,2,5.2,4300,1790,1635,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,0
0.4965243186696298,0.0160896966980704,0.5289898985545999,15,4076,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0.548821610486215,0.12,0.375,17,34738,3,4,5,1,4,0,3,6,1,1,1,1,1,0,1493,4,0,6,2,5.2,4300,1790,1635,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,0
0.1364029168627611,0.0180634765104297,0.4125305175530913,15,4076,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1.1398702897816406,0.031286865549032,0.5682614818815153,20,8794,1,2,8,2,0,6,1,6,1,1,0,1,1,1,1197,4,0,5,0,4.85,3990,1745,1500,1410,1,1,1,1,1,1,1,1,1,1,1,1,0,1
0.9663915626855974,0.0920085584922121,0.4128177697140343,20,8794,2,2,6,1,1,6,6,2,0,1,0,1,0,1,1312,4,1,5,0,4.877321922010384,3901,1742,1527,1394,0,0,0,0,0,1,1,1,0,0,1,1,3,1
1.08049304711733,0.01,0.403846153846154,21,17804,3,4,5,1,4,0,3,6,1,1,1,1,1,0,1493,4,0,6,2,5.2,4300,1790,1635,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,0
0.511651888766873,0.07,0.567307692307692,15,4076,3,4,5,1,4,0,3,6,1,1,1,1,1,0,1493,4,0,6,2,5.2,4300,1790,1635,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,0
1.0135979026554818,0.0324162649475653,0.576923076923077,20,8794,3,4,5,1,4,0,3,6,1,1,1,1,1,0,1493,4,0,6,2,5.2,4300,1790,1635,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,1
0.8951273574599472,0.0558014077505152,0.379948922391525,20,8794,1,1,9,0,6,3,9,2,0,0,0,1,0,1,998,3,1,5,2,4.7,3655,1620,1675,1340,0,0,0,0,0,1,1,1,0,0,1,1,2,1
1.0707771321864847,0.1263177175906867,0.524101795486106,20,8794,1,0,5,2,4,5,3,2,0,0,0,0,0,1,1089,3,0,5,0,4.908784783937912,3782,1650,1508,1237,0,0,0,0,0,1,1,1,0,1,1,1,2,1
1.0318857676538622,0.029961535242195,0.6251109560321296,15,4076,1,2,7,2,0,6,8,2,0,1,0,1,0,1,1197,4,1,5,0,4.8,3845,1735,1530,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,1
0.450651805887281,0.16,0.423076923076923,15,4076,2,0,4,2,8,5,0,2,0,0,0,0,1,1,999,3,0,5,0,5.0,3731,1579,1490,1155,0,0,0,0,0,1,1,1,0,1,1,1,2,0
1.01801044890495,0.06,0.384615384615385,3,34791,3,4,5,1,4,0,3,6,1,1,1,1,1,0,1493,4,0,6,2,5.2,4300,1790,1635,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,0
0.4694125965583907,0.0038910494397217,0.3335203983065327,14,16733,1,0,1,0,4,2,5,2,0,0,0,1,0,1,848,3,0,5,1,4.632425411997681,3515,1544,1478,1214,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0.461127586579456,0.13,0.384615384615385,17,34738,1,2,7,2,0,6,8,2,0,1,0,1,0,1,1197,4,1,5,0,4.8,3845,1735,1530,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,0
1.04463613763205,0.05,0.673076923076923,4,5410,1,5,1,0,7,4,7,1,0,0,0,1,0,1,1196,4,1,5,1,4.5,3675,1475,1825,1510,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.18452517525913,0.03,0.490384615384615,4,5410,3,4,5,1,4,0,3,6,1,1,1,1,1,0,1493,4,0,6,2,5.2,4300,1790,1635,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,0
0.8275170501027859,0.0915504907571892,0.8133821967262649,20,8794,3,4,5,1,4,0,3,6,1,1,1,1,1,0,1493,4,0,6,2,5.2,4300,1790,1635,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,1
0.7285127728058811,0.0493765832793066,0.5179120030908407,17,34738,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0.477042997046891,0.03,0.384615384615385,17,34738,3,4,5,1,4,0,3,6,1,1,1,1,1,0,1493,4,0,6,2,5.2,4300,1790,1635,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,0
0.2185809021747546,0.0,0.4870107812275795,3,5317,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0.3715827970771541,0.022558071742256,0.5263864694786001,1,73430,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1.0321123131050645,0.1032536924216405,0.4738229297610423,5,7788,3,4,5,1,4,0,3,6,1,1,1,1,1,0,1493,4,0,6,2,5.2,4300,1790,1635,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,1
0.8395710814829148,0.0674163363769405,0.5642698074108743,10,16618,3,4,5,1,4,0,3,6,1,1,1,1,1,0,1493,4,0,6,2,5.2,4300,1790,1635,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,1
1.00869592279502,0.12,0.730769230769231,11,27003,1,1,9,0,6,3,9,2,0,0,0,1,0,1,998,3,1,5,2,4.7,3655,1620,1675,1340,0,0,0,0,0,1,1,1,0,0,1,1,2,0
0.3210475482020274,0.0113112692739779,0.3415818048999148,7,16206,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1.09329601368599,0.23,0.711538461538462,4,5410,3,4,5,1,4,0,3,6,1,1,1,1,1,0,1493,4,0,6,2,5.2,4300,1790,1635,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,0
1.20606628693714,0.09,0.326923076923077,20,8794,4,3,2,2,1,1,5,2,1,0,0,1,1,1,1199,3,1,6,2,5.1,3993,1811,1606,1660,0,0,0,1,1,1,1,1,1,0,1,0,5,0
1.2344775085607351,0.103463682076141,0.5707187597483948,20,8794,3,3,4,1,3,0,3,5,1,0,0,1,1,0,1467,3,0,6,2,5.191340794809648,4273,1791,1632,1714,0,0,0,1,1,1,1,1,1,0,1,0,3,1
0.1930027243527109,0.0198180931617407,0.7162241854073506,3,5326,2,3,5,1,3,1,3,5,0,1,0,1,0,0,1434,4,0,5,1,5.120727627353037,4209,1779,1614,1643,1,0,0,0,1,1,1,1,1,0,1,1,2,1
1.193137065235326,0.0540895121257044,0.403559256007358,20,8794,1,2,7,2,0,6,6,2,0,1,0,1,0,1,1197,4,0,5,0,4.809850813123826,3873,1736,1524,1349,1,0,0,0,1,1,1,1,1,1,1,1,1,1
0.9180547897815476,0.0875956760992573,0.4343121951151553,15,4076,1,2,7,1,0,6,8,2,0,1,0,1,0,1,1259,4,1,5,0,4.820673873167904,3876,1726,1524,1276,1,0,0,0,0,1,1,1,1,1,1,1,2,1
0.269157590755401,0.1,0.538461538461538,15,4076,1,2,7,2,0,6,8,2,0,1,0,1,0,1,1197,4,1,5,0,4.8,3845,1735,1530,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,0
0.835437631740426,0.0,0.634615384615385,3,34791,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1.19894735833224,0.13,0.307692307692308,20,8794,1,2,7,2,0,6,8,2,0,1,0,1,0,1,1197,4,1,5,0,4.8,3845,1735,1530,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,0
1.07592176133065,0.07,0.384615384615385,3,34791,1,2,7,2,0,6,8,2,0,1,0,1,0,1,1197,4,1,5,0,4.8,3845,1735,1530,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,0
0.9703039804806368,0.0532475841823596,0.5734232177250865,11,27003,3,4,5,1,4,0,3,6,1,1,1,1,1,0,1493,4,0,6,2,5.2,4300,1790,1635,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,1
0.636398500662983,0.0319417335410655,0.3595033337328179,5,7788,1,2,5,2,0,6,6,2,0,1,0,1,0,1,1197,4,0,5,0,4.8,3889,1735,1525,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,1
0.2210045174215129,0.1745632621786427,0.6066561986865211,15,4076,1,2,7,2,0,6,3,4,0,1,0,1,0,1,1197,4,0,5,0,4.834102038861651,3943,1741,1509,1386,1,0,0,0,1,1,1,1,1,1,1,1,0,1
1.04997453180083,0.08,0.365384615384615,4,5410,3,4,5,1,4,0,3,6,1,1,1,1,1,0,1493,4,0,6,2,5.2,4300,1790,1635,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,0
0.6473414196359133,0.04,0.4386268424380407,11,27003,1,0,5,1,7,4,3,2,0,0,0,0,0,1,998,3,0,5,0,4.887834645133304,3702,1594,1559,1224,0,0,0,0,0,1,1,1,0,0,1,1,2,1
0.009967115172138,0.0,0.471153846153846,15,4076,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.9478995253544632,0.0775068846766469,0.403846153846154,17,34738,3,2,5,1,3,6,3,2,0,1,0,1,0,0,1496,4,0,5,0,5.025022948922157,4028,1759,1537,1518,0,0,0,0,0,1,1,1,0,0,1,1,4,1
0.490417743560933,0.1,0.442307692307692,18,13051,1,2,7,2,0,6,8,2,0,1,0,1,0,1,1197,4,1,5,0,4.8,3845,1735,1530,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,0
0.4485619639274638,0.064146767152992,0.5488994370250884,5,7788,1,0,3,0,5,2,7,2,0,0,0,1,0,1,882,3,1,5,2,4.64268345894124,3534,1559,1560,1251,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1.10490340283091,0.07,0.336538461538461,11,27003,1,3,3,2,0,6,2,2,1,1,0,1,1,1,1197,4,0,5,0,4.8,3995,1735,1515,1335,1,0,0,1,1,1,1,1,1,1,1,1,2,0
0.411745895037208,0.11,0.461538461538462,18,13051,3,4,5,1,4,0,3,6,1,1,1,1,1,0,1493,4,0,6,2,5.2,4300,1790,1635,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,0
0.827971590795139,0.02,0.576923076923077,15,4076,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.5642327303829505,0.02,0.3766023377786032,17,34738,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0.7940700883896562,0.0806703780914447,0.3971986354134747,11,27003,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0.2558740283123323,0.0731968754874225,0.5256764167439417,10,27551,1,0,1,0,3,3,6,2,0,0,0,1,0,1,899,3,1,5,1,4.651548612194272,3548,1571,1489,1223,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0.712995038276169,0.13,0.519230769230769,3,34791,3,4,5,1,4,0,3,6,1,1,1,1,1,0,1493,4,0,6,2,5.2,4300,1790,1635,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,1
0.7519754242795462,0.0,0.4647573597424504,15,4076,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0.7449817574068651,0.0016940185014048,0.7104338682124958,2,72097,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0.3303943393461258,0.03496618634355,0.5669175347332701,17,34738,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0.9672848453906228,0.0801299783469086,0.5116970355735414,20,8794,1,0,1,0,4,2,6,2,0,0,0,1,0,1,861,3,1,5,1,4.632900072176971,3510,1551,1484,1209,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0.137341876111506,0.0,0.413461538461538,4,5410,1,1,9,0,6,3,9,2,0,0,0,1,0,1,998,3,1,5,2,4.7,3655,1620,1675,1340,0,0,0,0,0,1,1,1,0,0,1,1,2,0
0.7875818883162845,0.0631259867824425,0.687098726421511,20,8794,1,2,7,2,0,6,8,2,0,1,0,1,0,1,1197,4,1,5,0,4.8,3845,1735,1530,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,1
0.6142278210151659,0.0963334488538744,0.3381049934795155,16,21622,1,4,2,0,5,4,6,1,0,0,0,1,0,1,1196,4,0,5,0,4.5531476989016,3722,1515,1775,1494,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.5072838918568878,0.0185534332557361,0.5991173887531718,8,65567,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0.3293863629293827,0.0949082928267249,0.4623682576170328,10,27348,1,2,7,2,0,6,8,2,0,1,0,1,0,1,1197,4,1,5,0,4.8,3845,1735,1530,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,1
1.0344980117127,0.01,0.538461538461538,15,4076,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1.1398489553400712,0.040357083285049,0.4080649036471796,20,8794,1,2,7,2,0,6,8,2,0,1,0,1,0,1,1197,4,1,5,0,4.8,3845,1735,1530,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,1
0.933147040372588,0.15,0.365384615384615,20,8794,1,2,7,2,0,6,8,2,0,1,0,1,0,1,1197,4,1,5,0,4.8,3845,1735,1530,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,0
